Index,종목코드,종목명,시장구분,연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액,주가,배당횟수,총자산,장부가치 자기자본,세후영업이익,총자산변화율,총매출액,영업이익률,영업이익률 표준편차
4969.0,44450.0,KSS해운,KOSPI,2023.0,12.0,운송·창고,2.66,-,500,350,3.7,46.369,"23,085,880","7,902,133,750",9250.0,1.0,1656034879630.0,420480242387 ,88361347360.0,-0.19,472602859921.0,18.7,3.08
4970.0,44780.0,에이치케이,KOSDAQ,2021.0,12.0,기계·장비,0.53,-,500,40,1.8,13.419,"18,505,787","733,735,320",2120.0,1.0,87603278833.0,55439242853 ,4357189514.0,5.57,71783044048.0,6.07,1.98
4971.0,44780.0,에이치케이,KOSDAQ,2022.0,12.0,기계·장비,0.77,-,500,30,1.5,12.889,"18,505,787","550,751,490",1945.0,1.0,86215502395.0,59117177576 ,5810468081.0,-1.58,81378633384.0,7.14,2.57
4973.0,44820.0,코스맥스비티아이,KOSPI,2016.0,12.0,일반서비스,1.3,-,500,200,0.6,7.804,"9,603,921","1,911,704,200",37400.0,1.0,670707618768.0,346647700223 ,20158172747.0,23.16,266924996312.0,7.55,1.36
4974.0,44820.0,코스맥스비티아이,KOSPI,2017.0,12.0,기타금융,0.75,-,500,100,0.3,16.342,"9,603,921","955,852,100",32900.0,1.0,740812968996.0,343677799368 ,10135190610.0,10.45,298287327227.0,3.4,2.08
4975.0,44820.0,코스맥스비티아이,KOSPI,2018.0,12.0,기타금융,1.01,-,500,140,0.7,10.655,"9,603,921","1,338,192,940",19550.0,1.0,879814436602.0,359848362741 ,24136794528.0,18.76,438275251189.0,5.51,1.7
4976.0,44820.0,코스맥스비티아이,KOSPI,2019.0,12.0,기타금융,1.05,-,500,250,1.9,-17.185,"9,603,921","2,389,630,250",13450.0,1.0,892716238226.0,355990101706 ,-7332326290.0,1.47,468352868367.0,-1.57,3.5
4977.0,44820.0,코스맥스비티아이,KOSPI,2020.0,12.0,기타금융,1.04,-,500,200,1.2,-11.126,"9,603,921","1,910,967,800",17550.0,1.0,881564731266.0,332235113404 ,1205936971.0,-1.25,525904306471.0,0.23,3.73
4978.0,44820.0,코스맥스비티아이,KOSPI,2021.0,12.0,기타금융,1.34,-,500,260,2,57.201,"9,603,921","2,484,258,140",13600.0,1.0,954664614459.0,341896511586 ,11921606212.0,8.29,575998201641.0,2.07,2.74
4979.0,44820.0,코스맥스비티아이,KOSPI,2023.0,12.0,기타금융,0.34,-,500,350,3.31,134.467,"9,603,921","3,344,193,650",10630.0,1.0,878273229175.0,252396259259 ,20249350496.0,-6.18,628597019226.0,3.22,1.83
4981.0,44960.0,이글벳,KOSDAQ,2016.0,12.0,제약,0.18,-,500,20,0.3,10.302,"11,668,434","230,144,880",5930.0,1.0,46179470727.0,31656664757 ,1127052327.0,4.95,28845694019.0,3.91,3.02
4982.0,44960.0,이글벳,KOSDAQ,2017.0,12.0,유통,0.22,-,500,20,0.4,14.536,"11,668,434","226,028,960",5150.0,1.0,49767854866.0,31912940754 ,2736715379.0,7.77,34156183763.0,8.01,2.42
4983.0,44960.0,이글벳,KOSDAQ,2018.0,12.0,유통,0.34,-,500,20,0.5,23.56,"12,641,883","245,497,940",3765.0,1.0,46110739862.0,34546252999 ,1126593425.0,-7.35,30261731703.0,3.72,2.47
4984.0,44960.0,이글벳,KOSDAQ,2019.0,12.0,유통,0.38,-,500,20,0.3,19.927,"12,641,883","245,497,940",6710.0,1.0,45944754929.0,35533022476 ,1913059543.0,-0.36,34422682898.0,5.56,2.15
4985.0,44960.0,이글벳,KOSDAQ,2020.0,12.0,유통,0.18,-,500,40,0.4,19.967,"12,641,883","490,995,880",10150.0,1.0,48408391307.0,37735381441 ,3522987531.0,5.36,40356576951.0,8.73,2.31
4986.0,44960.0,이글벳,KOSDAQ,2021.0,12.0,유통,0.36,-,500,50,0.6,16.87,"12,641,883","613,744,850",7850.0,1.0,52600943182.0,40829581899 ,4193318909.0,8.66,40436845316.0,10.37,2.64
4987.0,44960.0,이글벳,KOSDAQ,2022.0,12.0,유통,0.81,-,500,40,0.7,18.577,"12,641,883","490,995,880",5460.0,1.0,54866441675.0,42954280174 ,3555156850.0,4.31,43539693973.0,8.17,2.65
4988.0,44960.0,이글벳,KOSDAQ,2023.0,12.0,유통,0.63,-,500,40,0.7,16.499,"12,641,883","490,995,880",5500.0,1.0,58479338863.0,45343016348 ,3325250849.0,6.58,42793696742.0,7.77,1.74
4989.0,44990.0,에이치엔에스하이텍,KOSDAQ,2016.0,12.0,기타,1.0,-,500,100,2,"2,587.116","7,511,064","750,263,500",4795.0,,,,,,,,
4990.0,44990.0,에이치엔에스하이텍,KOSDAQ,2021.0,12.0,기타,1.0,-,500,100,0.98,7.3,"7,511,064","750,263,500",10300.0,,,,,,,,
4991.0,44990.0,에이치엔에스하이텍,KOSDAQ,2022.0,12.0,기타,1.0,-,500,200,-,7.758,"7,511,064","1,500,527,000",12150.0,,,,,,,,
4992.0,44990.0,에이치엔에스하이텍,KOSDAQ,2023.0,12.0,기타,1.0,-,500,200,1.2,4.979,"7,511,064","1,500,527,000",16700.0,1.0,95968496115.0,87023079181 ,13956323764.0,,80551938241.0,17.33,
4994.0,45060.0,오공,KOSDAQ,2016.0,12.0,화학,0.56,-,500,60,1.2,12.216,"11,521,974","689,818,440",4613.0,1.0,120524373846.0,55955607521 ,8073037388.0,2.26,143111531666.0,5.64,1.33
4995.0,45060.0,오공,KOSDAQ,2017.0,12.0,화학,0.65,-,500,70,1.4,12.568,"11,521,974","803,738,180",4524.0,1.0,121166232873.0,60847509515 ,8860090045.0,0.53,149593867346.0,5.92,1.17
4996.0,45060.0,오공,KOSDAQ,2018.0,12.0,화학,1.0,-,500,50,1.6,12.638,"16,941,974","843,225,050",3180.0,1.0,128678375428.0,74384504516 ,7511812987.0,6.2,150657894015.0,4.99,0.96
4997.0,45060.0,오공,KOSDAQ,2019.0,12.0,화학,0.74,-,500,50,1.5,11.02,"16,941,974","842,725,050",3375.0,1.0,126890975779.0,80644827418 ,8928051666.0,-1.39,151927490217.0,5.88,0.91
4998.0,45060.0,오공,KOSDAQ,2020.0,12.0,화학,0.51,-,500,60,1.2,12.942,"16,941,974","1,011,270,060",5050.0,1.0,133029937142.0,86960873817 ,9881802913.0,4.84,150811926545.0,6.55,0.56
4999.0,45060.0,오공,KOSDAQ,2021.0,12.0,화학,0.41,-,500,50,1.2,9.001,"16,941,974","847,098,700",4280.0,1.0,135665810895.0,96248164345 ,9376670742.0,1.98,169944294868.0,5.52,0.57
5000.0,45060.0,오공,KOSDAQ,2022.0,12.0,화학,0.56,-,500,50,1.4,11.229,"16,941,974","847,098,700",3260.0,1.0,136776439341.0,103812905868 ,8607685081.0,0.82,170423569561.0,5.05,0.64
5001.0,45060.0,오공,KOSDAQ,2023.0,12.0,화학,0.48,-,500,50,1.5,9.447,"16,941,974","847,098,700",3170.0,1.0,139526082459.0,111359863941 ,10179683278.0,2.01,158428134529.0,6.43,0.63
5003.0,45100.0,한양이엔지,KOSDAQ,2016.0,12.0,일반서비스,0.59,-,500,250,2.19,8.545,"18,000,000","4,500,000,000",11500.0,1.0,420777877045.0,215450151188 ,15057828818.0,10.91,536867695819.0,2.8,1.36
5004.0,45100.0,한양이엔지,KOSDAQ,2017.0,12.0,일반서비스,0.43,-,500,300,2.25,15.287,"18,000,000","5,271,070,500",13500.0,1.0,422699479386.0,238043597180 ,36217917564.0,0.46,714004564710.0,5.07,1.22
5005.0,45100.0,한양이엔지,KOSDAQ,2018.0,12.0,일반서비스,0.47,-,500,400,3.2,9.158,"18,000,000","6,969,785,200",12450.0,1.0,477742575649.0,305421695552 ,97031791961.0,13.02,788794392258.0,12.3,4.17
5006.0,45100.0,한양이엔지,KOSDAQ,2019.0,12.0,일반서비스,0.64,-,500,450,3.8,26.545,"18,000,000","7,841,008,350",12300.0,1.0,529095625262.0,327440286706 ,33378333241.0,10.75,772099734268.0,4.32,3.71
5007.0,45100.0,한양이엔지,KOSDAQ,2020.0,12.0,일반서비스,0.48,-,500,500,3,18.072,"18,000,000","8,698,714,000",17050.0,1.0,544203895893.0,367585141778 ,53346881717.0,2.86,758466561183.0,7.03,3.68
5008.0,45100.0,한양이엔지,KOSDAQ,2021.0,12.0,일반서비스,0.5,-,500,550,3.3,20.872,"18,000,000","9,568,585,400",16850.0,1.0,624920761905.0,412871040861 ,55086701161.0,14.83,891031858796.0,6.18,3.15
5009.0,45100.0,한양이엔지,KOSDAQ,2022.0,12.0,일반서비스,1.01,-,500,600,4,14.719,"18,000,000","10,270,212,000",14450.0,1.0,731549609530.0,472346996996 ,75253663052.0,17.06,1162892663583.0,6.47,3.0
5010.0,45100.0,한양이엔지,KOSDAQ,2023.0,12.0,일반서비스,0.56,-,500,600,3.8,13.131,"18,000,000","10,162,576,800",15500.0,1.0,827681555972.0,533280349987 ,85109617536.0,13.14,1026166723740.0,8.29,1.44
5011.0,45300.0,성우테크론,KOSDAQ,2017.0,12.0,반도체,0.54,0.03,500,50,10,7.21,"8,800,586","422,449,350",3652.0,1.0,71859798223.0,42586547139 ,5370659252.0,15.27,38160323950.0,14.07,4.64
5012.0,45300.0,성우테크론,KOSDAQ,2018.0,12.0,반도체,1.2,0.02,500,75,1.81,12.039,"9,054,055","652,647,000",3623.0,1.0,70083719307.0,46629997629 ,7192122716.0,-2.47,39516945840.0,18.2,5.81
5013.0,45300.0,성우테크론,KOSDAQ,2019.0,12.0,반도체,0.85,0.02,500,40,0.97,7.809,"9,228,094","355,016,400",3848.0,1.0,75224670587.0,50742321402 ,2201952147.0,7.34,32959022422.0,6.68,5.49
5014.0,45300.0,성우테크론,KOSDAQ,2020.0,12.0,반도체,0.47,0.02,500,40,0.85,9.359,"9,405,602","362,095,200",4401.0,1.0,80127517876.0,54071914030 ,4313311039.0,6.52,37915619790.0,11.38,4.43
5015.0,45300.0,성우테크론,KOSDAQ,2021.0,12.0,반도체,0.42,0.02,500,40,0.75,6.558,"9,586,649","369,288,720",5129.0,1.0,87659834535.0,61931723542 ,5474222599.0,9.4,43897687212.0,12.47,4.19
5016.0,45300.0,성우테크론,KOSDAQ,2022.0,12.0,반도체,0.96,0.02,500,40,0.99,7.828,"9,771,293","376,583,000",3760.0,1.0,92593633621.0,69995179860 ,4833191541.0,5.63,44409948471.0,10.88,4.14
5017.0,45390.0,대아티아이,KOSDAQ,2017.0,12.0,소프트웨어,0.63,-,100,20,1.2,21.293,"71,151,522","1,423,030,440",1775.0,1.0,127084897642.0,89946256624 ,7122706508.0,10.86,85793070822.0,8.3,3.9
5018.0,45390.0,대아티아이,KOSDAQ,2018.0,12.0,전기·전자,0.77,-,100,20,0.2,22.617,"71,151,522","1,423,030,440",8210.0,1.0,124615858471.0,93539432114 ,7815571747.0,-1.94,102692723450.0,7.61,3.36
5019.0,45390.0,대아티아이,KOSDAQ,2019.0,12.0,전기·전자,0.5,-,100,20,0.38,60.97,"71,151,522","1,423,030,440",5240.0,1.0,148267017604.0,96647881086 ,9042694349.0,18.98,114212328000.0,7.92,2.97
5020.0,45390.0,대아티아이,KOSDAQ,2020.0,12.0,전기·전자,0.36,-,100,20,0.4,19.534,"71,151,522","1,423,030,440",5780.0,1.0,167986365659.0,104736200633 ,8825511826.0,13.3,132307954145.0,6.67,2.99
5021.0,45520.0,크린앤사이언스,KOSDAQ,2017.0,12.0,종이·목재,0.62,-,500,150,1.26,19.86,"6,500,000","936,000,000",13100.0,1.0,65672134848.0,31786273575 ,6293671717.0,29.67,77107946913.0,8.16,0.57
5022.0,45520.0,크린앤사이언스,KOSDAQ,2018.0,12.0,종이·목재,0.81,-,500,150,1.2,13.585,"6,500,000","930,818,100",12800.0,1.0,81338495819.0,36715490939 ,8116682451.0,23.86,95238575255.0,8.52,0.69
5023.0,45520.0,크린앤사이언스,KOSDAQ,2019.0,12.0,기계·장비,0.86,-,500,300,1.1,22.835,"6,500,000","1,853,514,300",27600.0,1.0,115940769979.0,42222316554 ,10881744879.0,42.54,118318802393.0,9.2,0.88
5024.0,45520.0,크린앤사이언스,KOSDAQ,2020.0,12.0,기계·장비,0.53,-,500,500,1.7,22.862,"6,500,000","3,059,190,500",29850.0,1.0,141112176622.0,53299135231 ,18908382387.0,21.71,150489394291.0,12.56,2.04
5025.0,45520.0,크린앤사이언스,KOSDAQ,2021.0,12.0,기계·장비,0.53,-,500,150,0.75,-12.651,"6,500,000","917,550,000",19700.0,1.0,117743645089.0,43195431451 ,-2686239221.0,-16.56,121656086161.0,-2.21,5.57
5027.0,45660.0,에이텍,KOSDAQ,2016.0,12.0,정보기기,0.77,-,500,100,0.9,11.197,"8,260,000","826,000,000",11500.0,1.0,72957534950.0,53436573719 ,5751296613.0,16.68,120049858632.0,4.79,0.25
5028.0,45660.0,에이텍,KOSDAQ,2017.0,12.0,정보기기,0.75,-,500,100,1,6.398,"8,260,000","826,000,000",10950.0,1.0,86779327943.0,65857492746 ,4213445064.0,18.94,106326664166.0,3.96,0.42
5029.0,45660.0,에이텍,KOSDAQ,2018.0,12.0,정보기기,0.88,-,500,100,1.3,13.319,"8,260,000","812,977,300",7400.0,1.0,86461420845.0,69900508530 ,3648226638.0,-0.37,98223147373.0,3.71,0.48
5030.0,45660.0,에이텍,KOSDAQ,2019.0,12.0,정보기기,1.13,-,500,100,1.1,12.659,"8,260,000","812,977,300",9200.0,1.0,91237049985.0,75506317778 ,4350202773.0,5.52,99256873959.0,4.38,0.42
5031.0,45660.0,에이텍,KOSDAQ,2020.0,12.0,정보기기,0.9,-,500,200,0.6,18.587,"8,260,000","1,620,380,600",31250.0,1.0,96880689012.0,83228597541 ,6325978713.0,6.19,98158276166.0,6.44,1.08
5032.0,45660.0,에이텍,KOSDAQ,2021.0,12.0,정보기기,0.73,-,500,100,0.4,13.204,"8,260,000","810,190,300",24350.0,1.0,98154974540.0,87761481655 ,3049450360.0,1.32,70337745219.0,4.34,1.08
5033.0,45660.0,에이텍,KOSDAQ,2022.0,12.0,정보기기,1.14,-,500,200,2.28,29.083,"8,260,000","1,558,840,600",8600.0,1.0,98810621032.0,88931041123 ,896497799.0,0.67,91652072954.0,0.98,1.96
5034.0,45660.0,에이텍,KOSDAQ,2023.0,12.0,정보기기,1.18,-,500,200,1.55,32.363,"8,260,000","1,552,456,200",13050.0,1.0,104101451715.0,91831190909 ,919260645.0,5.35,71934894017.0,1.28,2.31
5035.0,45970.0,코아시아,KOSDAQ,2019.0,12.0,일반서비스,0.64,0.04,500,60,1,10.225,"25,297,761","1,255,619,520",6300.0,1.0,326298702345.0,142347787437 ,20494944400.0,-0.36,438868161605.0,4.67,1.37
5037.0,46070.0,코다코,KOSDAQ,2016.0,12.0,운송장비·부품,1.0,-,500,50,1.6,16.65,"36,343,168","1,790,005,900",80320.0,1.0,383368844587.0,112423993351 ,20495667787.0,20.83,286354375020.0,7.16,0.21
5038.0,46070.0,코다코,KOSDAQ,2017.0,12.0,운송장비·부품,0.9,-,500,55,1.9,-88.684,"39,064,256","2,118,666,330",68600.0,1.0,417416922864.0,111445031398 ,5740260124.0,8.88,267845911684.0,2.14,2.82
5039.0,46310.0,백금T&A,KOSDAQ,2018.0,12.0,통신장비,0.43,-,500,50,1.8,12.618,"15,212,256","760,612,800",2780.0,1.0,77049622828.0,44556437868 ,6538127215.0,3.38,112217562905.0,5.83,4.51
5040.0,46310.0,백금T&A,KOSDAQ,2019.0,12.0,통신장비,0.34,-,500,50,1.7,8.787,"15,487,109","774,355,450",2985.0,1.0,93349212044.0,52630331388 ,18452584748.0,21.15,155629902811.0,11.86,5.81
5041.0,46310.0,백금T&A,KOSDAQ,2023.0,12.0,통신장비,0.53,-,500,80,2.6,7.03,"16,418,641","1,313,491,280",3100.0,1.0,139344947875.0,98048651155 ,17094548304.0,17.05,170733617690.0,10.01,3.04
5043.0,46440.0,KG모빌리언스,KOSDAQ,2016.0,12.0,소프트웨어,1.3,-,500,200,2.2,36.653,"20,711,421","3,960,728,200",8443.0,1.0,378261974452.0,146592929404 ,23028065274.0,-1.97,136687236865.0,16.85,1.57
5044.0,46440.0,KG모빌리언스,KOSDAQ,2017.0,12.0,소프트웨어,0.63,-,500,200,2.5,45.521,"29,711,421","5,760,728,200",8090.0,1.0,464307882819.0,218655572589 ,27809021311.0,22.75,170595513638.0,16.3,1.16
5045.0,46440.0,KG모빌리언스,KOSDAQ,2018.0,12.0,소프트웨어,0.86,-,500,200,2.7,47.857,"29,906,957","5,799,835,400",7350.0,1.0,476173923207.0,226111885444 ,22099959556.0,2.56,202941577438.0,10.89,2.69
5046.0,46440.0,KG모빌리언스,KOSDAQ,2019.0,12.0,소프트웨어,0.75,-,500,200,3.2,32.942,"29,906,957","5,799,835,400",6130.0,1.0,450696701736.0,237463230444 ,34781044256.0,-5.35,192191690801.0,18.1,2.79
5047.0,46440.0,KG모빌리언스,KOSDAQ,2020.0,12.0,소프트웨어,0.56,-,500,220,2.2,36.322,"38,825,568","8,162,664,840",10350.0,1.0,470246151851.0,275411868199 ,45704826491.0,4.34,269043010351.0,16.99,2.84
5048.0,46440.0,KG모빌리언스,KOSDAQ,2021.0,12.0,소프트웨어,0.32,-,500,220,1.77,27.784,"38,825,568","8,162,664,840",12200.0,1.0,491220860107.0,296773003354 ,47500748499.0,4.46,306463829244.0,15.5,2.78
5049.0,46440.0,KG모빌리언스,KOSDAQ,2022.0,12.0,소프트웨어,0.76,-,500,220,3.62,30.366,"38,825,568","8,162,664,840",5640.0,1.0,474188848712.0,316402413155 ,40290909338.0,-3.47,276116842169.0,14.59,2.77
5050.0,46440.0,KG모빌리언스,KOSDAQ,2023.0,12.0,소프트웨어,0.55,-,500,220,3.9,19.747,"38,825,568","8,162,664,840",5460.0,1.0,529395088830.0,349724771474 ,32980603114.0,11.64,279579831420.0,11.8,2.42
5052.0,46890.0,서울반도체,KOSDAQ,2016.0,12.0,반도체,0.62,-,500,81,0.5,12.466,"58,305,400","4,680,536,400",15550.0,1.0,1090582866887.0,651932165462 ,57535253917.0,-4.0,953841045640.0,6.03,1.07
5053.0,46890.0,서울반도체,KOSDAQ,2017.0,12.0,반도체,0.54,-,500,183,0.7,22.646,"58,305,400","10,502,891,184",27850.0,1.0,1227343902997.0,675918489631 ,98254142098.0,12.54,1110410473953.0,8.85,2.2
5054.0,46890.0,서울반도체,KOSDAQ,2018.0,12.0,반도체,1.2,-,500,284,1.5,26.039,"58,305,400","16,300,389,592",19350.0,1.0,1293763889127.0,725254141345 ,94887633317.0,5.41,1194179669046.0,7.95,1.95
5055.0,46890.0,서울반도체,KOSDAQ,2019.0,12.0,반도체,0.85,-,500,156,1,24.989,"58,305,400","8,955,304,490",16250.0,1.0,1322136396170.0,745695757000 ,49538699124.0,2.19,1129902381988.0,4.38,2.01
5056.0,46890.0,서울반도체,KOSDAQ,2020.0,12.0,반도체,0.47,-,500,157,0.8,30.488,"58,305,400","8,849,746,150",20550.0,1.0,1330157955644.0,790763387054 ,59655030864.0,0.61,1153051365589.0,5.17,1.88
5057.0,46890.0,서울반도체,KOSDAQ,2021.0,12.0,반도체,0.42,-,500,460,3.1,42.17,"58,305,400","25,935,416,400",15400.0,1.0,1513054662536.0,852073542621 ,63212273964.0,13.75,1301040816362.0,4.86,2.02
5058.0,46890.0,서울반도체,KOSDAQ,2022.0,12.0,반도체,0.96,-,500,220,2,-22.832,"58,305,400","12,403,894,800",10100.0,1.0,1289871955246.0,775569363947 ,-33437894990.0,-14.75,1109427463605.0,-3.01,4.09
5059.0,46890.0,서울반도체,KOSDAQ,2023.0,12.0,반도체,0.59,-,500,136,1.3,-10.296,"58,305,400","7,667,862,240",10160.0,1.0,1219076466440.0,687873414180 ,-49351836734.0,-5.49,1032380637430.0,-4.78,4.81
5060.0,46940.0,우원개발,KOSDAQ,2017.0,12.0,건설,1.25,-,500,100,2.7,-382.522,"14,650,592","1,465,059,200",3755.0,1.0,189209859403.0,58935705163 ,6317620015.0,61.39,183640677766.0,3.44,2.05
5062.0,47050.0,포스코인터내셔널,KOSPI,2016.0,12.0,유통,0.83,-,"5,000",500,1.8,46.589,"113,876,291","56,938,145,500",27000.0,1.0,8288782432000.0,2503652270000 ,318139000000.0,3.05,16492090197000.0,1.93,0.12
5063.0,47050.0,포스코인터내셔널,KOSPI,2017.0,12.0,유통,0.9,-,"5,000",500,2.7,36.979,"123,375,149","61,687,445,500",18150.0,1.0,9169985984000.0,2852476081000 ,401314000000.0,10.63,22571653747000.0,1.78,0.16
5064.0,47050.0,포스코인터내셔널,KOSPI,2018.0,12.0,유통,1.44,-,"5,000",600,3.2,63.957,"123,375,149","74,024,934,600",18200.0,1.0,9881020333000.0,2889538538000 ,472623000000.0,7.75,25173939721000.0,1.88,0.13
5065.0,47050.0,포스코인터내셔널,KOSPI,2019.0,12.0,유통,1.67,-,"5,000",700,3.6,42.67,"123,375,149","86,362,423,700",18650.0,1.0,8959415088000.0,3048060836000 ,605318000000.0,-9.33,24422574846000.0,2.48,0.27
5066.0,47050.0,포스코인터내셔널,KOSPI,2020.0,12.0,유통,1.53,-,"5,000",700,4.7,37.627,"123,375,149","86,362,423,700",14550.0,1.0,8328038736000.0,3160873733000 ,474478000000.0,-7.05,21472386358000.0,2.21,0.29
5067.0,47050.0,포스코인터내셔널,KOSPI,2021.0,12.0,유통,1.59,-,"5,000",800,3.5,27.687,"123,375,149","98,699,912,800",22450.0,1.0,10770734147000.0,3512139928000 ,585386000000.0,29.33,33948864785000.0,1.72,0.32
5068.0,47050.0,포스코인터내셔널,KOSPI,2022.0,12.0,유통,2.79,-,"5,000","1,000",4,20.392,"123,375,149","123,354,631,000",22600.0,1.0,12516336931000.0,4398127078000 ,902507000000.0,16.21,37989588330000.0,2.38,0.32
5069.0,47050.0,포스코인터내셔널,KOSPI,2023.0,12.0,유통,2.13,-,"5,000","1,000",2,25.007,"175,922,788","170,153,767,000",62400.0,0.0,16617748008000.0,6624761980000 ,1163110000000.0,32.77,33132821374000.0,3.51,0.66
5070.0,47310.0,파워로직스,KOSDAQ,2019.0,12.0,IT부품,0.62,-,500,50,0.5,3.129,"34,420,982","1,721,049,100",10200.0,1.0,411390410733.0,240372896533 ,50574512602.0,19.14,1107914322668.0,4.56,1.12
5072.0,47400.0,유니온머티리얼,KOSPI,2016.0,12.0,비금속,1.33,-,500,35,1.1,22.082,"42,000,000","1,470,000,000",2950.0,1.0,144778673218.0,99280972360 ,8024382554.0,-0.63,107248040851.0,7.48,1.18
5073.0,47400.0,유니온머티리얼,KOSPI,2017.0,12.0,비금속,1.62,-,500,50,2,-233.827,"42,000,000","1,973,500,000",2450.0,1.0,140497532176.0,91144330198 ,1705902149.0,-2.96,109898285469.0,1.55,3.06
5074.0,47400.0,유니온머티리얼,KOSPI,2018.0,12.0,비금속,2.41,-,500,35,2,-15.443,"42,000,000","1,371,482,175",1815.0,1.0,144252758731.0,78527722661 ,481748850.0,2.67,112336021352.0,0.43,3.37
5075.0,47400.0,유니온머티리얼,KOSPI,2019.0,12.0,비금속,3.32,-,500,50,2.2,92.552,"42,000,000","2,100,000,000",2360.0,1.0,174875888546.0,86126271687 ,3645893015.0,21.23,109109285016.0,3.34,2.92
5076.0,47400.0,유니온머티리얼,KOSPI,2020.0,12.0,비금속,2.01,-,500,20,0.5,-61.135,"42,000,000","840,000,000",3900.0,1.0,184455804956.0,83173107874 ,94319681.0,5.48,93508565624.0,0.1,3.02
5077.0,47400.0,유니온머티리얼,KOSPI,2021.0,12.0,비금속,1.8,-,500,35,1.1,270.221,"42,000,000","1,470,000,000",3175.0,1.0,186669511383.0,83880737291 ,-848992713.0,1.2,118261478442.0,-0.72,1.57
5078.0,47400.0,유니온머티리얼,KOSPI,2022.0,12.0,비금속,2.01,-,500,35,1.3,-683.721,"42,000,000","1,470,000,000",2460.0,1.0,204164784861.0,83821137932 ,848339698.0,9.37,126146837365.0,0.67,1.53
5080.0,47810.0,한국항공우주,KOSPI,2016.0,12.0,운송장비·부품,1.62,-,"5,000",680,1.01,24.722,"97,475,107","66,283,072,760",67000.0,1.0,2980840000000.0,1445576000000 ,320092000000.0,6.15,2946331000000.0,10.86,1.15
5081.0,47810.0,한국항공우주,KOSPI,2018.0,12.0,운송장비·부품,1.73,-,"5,000",200,0.6,35.101,"97,475,107","19,495,021,400",31900.0,1.0,3755863511022.0,1052906093393 ,146383000000.0,18.62,2786023511399.0,5.25,10.29
5082.0,47810.0,한국항공우주,KOSPI,2019.0,12.0,운송장비·부품,1.7,-,"5,000",400,1.2,23.168,"97,475,107","38,990,042,800",34050.0,1.0,4367135608525.0,1183160662241 ,275564000000.0,16.28,3110157574663.0,8.86,9.11
5083.0,47810.0,한국항공우주,KOSPI,2020.0,12.0,운송장비·부품,1.46,-,"5,000",200,0.8,26.959,"97,475,107","19,495,021,400",25800.0,1.0,5159070657348.0,1234279919655 ,139524000000.0,18.13,2825136012824.0,4.94,8.24
5084.0,47810.0,한국항공우주,KOSPI,2021.0,12.0,운송장비·부품,1.02,-,"5,000",200,0.6,36.595,"97,475,107","19,495,021,400",32450.0,1.0,5855223992714.0,1297444007438 ,58259436460.0,13.49,2562283675152.0,2.27,7.28
5085.0,47810.0,한국항공우주,KOSPI,2022.0,12.0,운송장비·부품,2.26,-,"5,000",250,0.5,21.022,"97,475,107","24,368,776,750",50900.0,1.0,7772406693424.0,1453216825866 ,141618000000.0,32.74,2786888282702.0,5.08,2.35
5086.0,47810.0,한국항공우주,KOSPI,2023.0,12.0,운송장비·부품,2.09,-,"5,000",500,1,22.013,"97,475,107","48,737,553,500",50000.0,1.0,7139576928721.0,1619940517277 ,247510000000.0,-8.14,3819344382446.0,6.48,2.41
5088.0,48430.0,유라테크,KOSDAQ,2016.0,12.0,전기·전자,0.71,-,500,135,1,15.795,"11,520,000","1,546,148,520",14400.0,1.0,131254980820.0,101522800378 ,9002102424.0,-5.23,211190390794.0,4.26,0.06
5089.0,48430.0,유라테크,KOSDAQ,2017.0,12.0,전기·전자,0.78,-,500,65,1,21.27,"11,520,000","744,441,880",7840.0,1.0,131412792149.0,103536310714 ,1372163965.0,0.12,193904099284.0,0.71,2.07
5090.0,48430.0,유라테크,KOSDAQ,2018.0,12.0,전기·전자,0.77,-,500,65,1.1,16.617,"11,520,000","744,441,880",5850.0,1.0,129478992823.0,108034441966 ,434303856.0,-1.47,198176561829.0,0.22,2.22
5091.0,48430.0,유라테크,KOSDAQ,2019.0,12.0,전기·전자,0.5,-,500,100,1.6,49.494,"11,520,000","1,145,295,200",5950.0,1.0,132900384546.0,107699895745 ,2232743331.0,2.64,203475025789.0,1.1,2.01
