종목코드,연도,영업이익률,영업이익률 표준편차
161390,2018,10.34,2.76
161390,2019,7.9,3.34
161390,2020,9.74,3.31
161390,2021,8.99,1.41
161390,2022,8.41,0.98
161390,2023,14.85,2.81
161580,2017,8.04,
161580,2018,-50.11,41.12
161580,2019,-10.63,29.69
161580,2020,0.95,25.95
161580,2021,-4.56,22.78
161580,2022,5.95,22.36
161580,2023,3.42,6.65
161890,2015,11.33,
161890,2016,11.0,0.23
161890,2017,8.15,1.75
161890,2018,6.63,2.27
161890,2019,7.65,2.1
161890,2020,9.2,1.66
161890,2021,5.31,1.49
161890,2022,3.93,2.04
161890,2023,6.32,2.04
162300,2022,4.16,
162300,2023,4.03,0.09
163560,2015,9.05,
163560,2016,9.27,0.16
163560,2017,2.59,3.79
163560,2018,4.6,3.32
163560,2019,5.52,2.9
163560,2020,6.08,2.44
163560,2021,0.31,2.37
163560,2022,2.07,2.45
163560,2023,3.83,2.4
163730,2020,5.51,
163730,2021,7.83,1.64
163730,2022,5.99,1.22
163730,2023,4.41,1.43
166090,2017,22.87,
166090,2018,28.26,3.81
166090,2019,26.41,2.74
166090,2020,26.46,2.26
166090,2021,30.35,2.76
166090,2022,30.5,2.0
166090,2023,17.67,5.21
169330,2020,11.23,
169330,2021,14.28,2.16
169330,2022,14.43,1.81
169330,2023,8.58,2.79
170030,2015,8.1,
170030,2016,8.54,0.31
170030,2017,5.16,1.84
170030,2018,-0.36,4.1
170030,2019,2.01,3.85
170030,2020,6.03,3.49
170030,2021,5.27,2.71
170030,2022,5.41,2.75
170030,2023,5.01,1.57
170790,2015,-10.26,
170790,2016,1.95,8.63
170790,2017,-10.31,7.06
170790,2018,4.11,7.74
170790,2019,11.82,9.62
170790,2020,16.36,10.24
170790,2021,20.14,12.06
170790,2022,18.5,6.44
170790,2023,15.26,3.19
170900,2015,9.53,
170900,2016,2.65,4.86
170900,2017,4.3,3.59
170900,2018,6.95,3.02
170900,2019,9.24,3.02
170900,2020,5.79,2.52
170900,2021,2.63,2.52
170900,2022,2.62,2.86
170900,2023,1.68,3.12
170920,2015,10.53,
170920,2016,-2.15,8.97
170920,2017,3.5,6.35
170920,2018,3.43,5.19
170920,2019,4.03,4.5
170920,2020,4.76,2.77
170920,2021,-10.72,6.57
170920,2022,4.91,6.74
170920,2023,-14.15,9.4
171090,2017,11.76,
171090,2018,7.2,3.22
171090,2019,13.04,3.07
171090,2020,5.6,3.56
171090,2021,-15.39,11.51
171090,2022,5.99,10.86
171090,2023,-6.5,11.35
171120,2015,18.39,
171120,2016,15.52,2.03
171120,2017,6.12,6.42
171120,2018,2.04,7.71
171120,2019,7.39,6.82
171120,2020,11.96,5.24
171120,2021,6.27,3.55
171120,2022,7.23,3.53
171120,2023,5.96,2.42
172670,2021,13.36,
172670,2022,18.11,3.36
172670,2023,10.27,3.95
173130,2018,3.88,
173130,2019,2.94,0.66
173130,2020,5.46,1.27
173130,2021,4.76,1.09
173130,2022,5.0,1.0
173130,2023,6.2,1.21
173940,2015,8.13,
173940,2016,-2.75,7.69
173940,2017,2.63,5.44
173940,2018,-8.11,6.98
173940,2019,-5.86,6.59
173940,2020,-10.11,4.99
173940,2021,-5.65,4.85
173940,2022,-20.04,5.93
173940,2023,-8.21,5.92
174880,2016,5.05,
174880,2017,3.18,1.32
174880,2018,9.78,3.4
174880,2019,-4.12,5.77
174880,2020,-40.79,20.42
174880,2021,-12.76,19.68
174880,2022,-4.02,18.82
174880,2023,-4.88,15.79
177350,2015,15.06,
177350,2016,4.95,7.15
177350,2017,12.79,5.3
177350,2018,3.47,5.72
177350,2019,-17.36,12.81
177350,2020,-2.07,11.24
177350,2021,-30.29,17.14
177350,2022,-14.9,13.32
177350,2023,-50.23,18.24
177830,2015,-8.95,
177830,2016,4.28,9.36
177830,2017,2.97,7.29
177830,2018,5.09,6.59
177830,2019,-4.75,6.23
177830,2020,5.65,4.26
177830,2021,4.66,4.3
177830,2022,9.45,5.26
177830,2023,1.4,5.33
178320,2017,7.5,
178320,2018,11.36,2.73
178320,2019,13.86,3.2
178320,2020,1.52,5.37
178320,2021,9.57,4.68
178320,2022,5.64,4.87
178320,2023,6.29,4.62
178920,2015,21.23,
178920,2016,21.12,0.08
178920,2017,24.49,1.91
178920,2018,24.66,1.96
178920,2019,15.02,3.9
178920,2020,22.92,3.97
178920,2021,25.13,4.23
178920,2022,18.86,4.3
178920,2023,-1.81,10.7
179290,2018,17.09,
179290,2019,10.32,4.79
179290,2020,16.18,3.67
179290,2021,26.28,6.6
179290,2022,33.51,9.17
179290,2023,30.32,9.77
179900,2017,28.98,
179900,2018,16.77,8.63
179900,2019,10.04,9.6
179900,2020,1.29,11.68
179900,2021,-4.91,13.26
179900,2022,-12.73,11.7
179900,2023,-101.91,45.64
180640,2015,10.28,
180640,2016,9.99,0.21
180640,2017,10.03,0.16
180640,2018,8.34,0.89
180640,2019,-0.32,4.53
180640,2020,-54.09,27.66
180640,2021,-49.38,31.92
180640,2022,7.23,31.34
180640,2023,15.54,32.96
181710,2015,-8.43,
181710,2016,3.08,8.14
181710,2017,3.82,6.87
181710,2018,5.43,6.35
181710,2019,5.82,5.91
181710,2020,6.1,1.33
181710,2021,5.09,0.89
181710,2022,1.85,1.72
181710,2023,2.45,1.97
183190,2015,12.94,
183190,2016,12.5,0.31
183190,2017,11.54,0.72
183190,2018,9.39,1.58
183190,2019,9.66,1.62
183190,2020,9.56,1.41
183190,2021,14.41,2.14
183190,2022,11.34,2.13
183190,2023,12.24,2.01
183300,2016,18.87,
183300,2017,21.19,1.64
183300,2018,24.35,2.75
183300,2019,19.9,2.38
183300,2020,17.72,2.55
183300,2021,22.89,2.58
183300,2022,19.21,2.73
183300,2023,10.75,4.52
184230,2015,27.41,
184230,2016,10.37,12.05
184230,2017,6.96,10.96
184230,2018,-20.38,19.78
184230,2019,-18.84,20.44
184230,2020,9.6,15.72
184230,2021,15.05,16.78
184230,2022,10.29,17.26
184230,2023,2.33,13.39
185750,2015,7.21,
185750,2016,7.36,0.11
185750,2017,8.79,0.87
185750,2018,7.92,0.72
185750,2019,6.91,0.74
185750,2020,9.51,1.06
185750,2021,7.05,1.12
185750,2022,7.38,1.06
185750,2023,14.77,3.33
187270,2015,-3.05,
187270,2016,2.49,3.92
187270,2017,17.86,10.83
187270,2018,-1.13,9.49
187270,2019,-1.65,8.61
187270,2020,1.39,8.05
187270,2021,5.37,8.04
187270,2022,8.79,4.46
187270,2023,9.46,4.77
187790,2015,-28.33,
187790,2016,-29.4,0.76
187790,2017,2.27,17.98
187790,2018,2.68,18.1
187790,2019,-1.18,16.57
187790,2020,-3.66,13.42
187790,2021,1.71,2.71
187790,2022,-5.31,3.41
187790,2023,1.84,3.19
187870,2017,9.47,
187870,2018,17.54,5.71
187870,2019,10.22,4.46
187870,2020,34.65,11.7
187870,2021,28.63,11.2
187870,2022,18.32,9.7
187870,2023,7.54,11.65
189300,2016,9.49,
189300,2017,8.39,0.78
189300,2018,9.38,0.61
189300,2019,6.05,1.6
189300,2020,2.95,2.77
189300,2021,1.62,3.36
189300,2022,6.41,3.06
189300,2023,3.52,2.06
189690,2015,31.82,
189690,2016,30.72,0.78
189690,2017,15.68,9.02
189690,2018,22.55,7.57
189690,2019,25.35,6.56
189690,2020,22.06,5.46
189690,2021,19.97,3.6
189690,2022,22.48,1.92
189690,2023,15.52,3.65
189860,2015,-0.87,
189860,2016,3.99,3.44
189860,2017,4.51,2.97
189860,2018,8.95,4.02
189860,2019,1.76,3.64
189860,2021,-4.95,5.82
189860,2022,-5.74,6.85
189860,2023,-7.99,4.2
189980,2015,21.69,
189980,2016,9.48,8.63
189980,2017,6.41,8.08
189980,2018,8.92,6.84
189980,2019,10.81,5.94
189980,2020,4.92,2.39
189980,2021,9.36,2.38
189980,2022,10.78,2.41
189980,2023,10.14,2.47
192080,2016,28.82,
192080,2023,36.63,
192250,2015,27.27,
192250,2016,16.77,7.42
192250,2017,-19.13,24.33
192390,2015,13.56,
192390,2016,2.52,7.81
192390,2017,6.84,5.56
192390,2018,9.59,4.65
192390,2019,-6.28,7.6
192390,2020,-10.85,8.68
192390,2021,2.02,8.66
192390,2022,8.33,8.96
192390,2023,11.94,9.59
192400,2015,13.73,
192400,2016,13.31,0.3
192400,2017,14.37,0.53
192400,2018,13.76,0.44
192400,2019,14.1,0.4
192400,2020,17.41,1.63
192400,2021,15.62,1.49
192400,2022,11.63,2.16
192400,2023,11.22,2.63
192440,2015,31.78,
192440,2016,24.29,5.3
192440,2017,21.48,5.32
192440,2018,18.43,5.72
192440,2019,14.29,6.58
192440,2020,19.75,3.71
192440,2021,11.53,4.09
192440,2022,11.66,3.81
192440,2023,7.89,4.4
192650,2018,7.05,
192650,2019,5.44,1.14
192650,2020,1.88,2.65
192650,2021,7.8,2.63
192650,2022,7.06,2.38
192650,2023,3.3,2.49
192820,2015,6.74,
192820,2016,6.95,0.15
192820,2017,3.98,1.66
192820,2018,4.15,1.61
192820,2019,4.06,1.53
192820,2020,4.82,1.25
192820,2021,7.7,1.58
192820,2022,3.32,1.7
192820,2023,6.51,1.8
193250,2015,14.59,
193250,2016,5.2,6.64
193250,2017,-7.06,10.86
193250,2018,-13.71,12.62
193250,2019,5.08,11.18
193250,2020,-8.93,8.59
193250,2021,-5.92,6.93
193250,2022,-8.04,6.97
193250,2023,-21.95,9.63
194370,2015,8.98,
194370,2016,6.58,1.7
194370,2017,6.41,1.44
194370,2018,2.18,2.83
194370,2019,4.39,2.56
194370,2020,1.97,2.21
194370,2021,6.18,2.11
194370,2022,8.36,2.71
194370,2023,9.74,3.1
194480,2015,-21.15,
194480,2016,-79.63,41.35
194700,2017,12.24,
194700,2018,10.56,1.19
194700,2019,10.25,1.07
194700,2020,12.11,1.03
194700,2021,10.76,0.92
194700,2022,8.94,1.14
194700,2023,8.44,1.47
195870,2016,9.35,
195870,2017,10.41,0.75
195870,2018,7.37,1.54
195870,2019,7.09,1.59
195870,2020,9.49,1.44
195870,2021,13.17,2.48
195870,2022,24.35,7.16
195870,2023,15.25,6.66
195940,2021,6.54,
195940,2022,6.2,0.24
195940,2023,7.95,0.93
195990,2015,16.48,
195990,2016,2.12,10.15
195990,2017,-25.4,21.28
195990,2018,-9.21,17.72
195990,2019,-93.69,42.94
195990,2020,-12.47,38.15
195990,2021,-12.73,35.75
195990,2022,-38.91,35.76
195990,2023,-34.71,33.17
196170,2015,2.62,
196170,2016,-79.07,57.76
196170,2017,-51.0,41.51
196170,2018,-55.9,34.55
196170,2019,-7.7,34.44
196170,2020,0.24,33.74
196170,2021,-31.12,25.1
196170,2022,-101.97,41.33
196170,2023,-10.09,41.8
196490,2015,5.3,
196490,2016,4.03,0.9
196490,2017,4.58,0.64
196490,2018,2.29,1.28
196490,2019,0.6,1.9
196490,2020,-24.96,12.55
196490,2021,-28.0,15.97
196490,2022,-33.31,16.82
196490,2023,-49.66,18.17
197140,2018,8.5,
197140,2019,2.85,4.0
197140,2020,6.81,2.9
197140,2021,0.99,3.47
197140,2022,2.64,3.15
197140,2023,-2.7,3.44
198440,2017,3.44,
198440,2018,4.47,0.73
198440,2019,-0.65,2.71
198440,2020,6.1,2.88
198440,2021,5.63,2.69
198440,2022,-18.07,10.18
198440,2023,-34.06,17.46
199730,2022,17.95,
199730,2023,4.33,9.63
199820,2020,12.65,
199820,2021,8.73,2.77
199820,2022,5.59,3.54
199820,2023,5.32,3.42
200130,2015,14.58,
200130,2016,14.14,0.31
200130,2017,11.62,1.6
200130,2018,15.15,1.56
200130,2019,16.88,1.9
200130,2020,17.99,2.48
200130,2021,15.45,2.41
200130,2022,10.61,2.82
200130,2023,5.22,5.29
200670,2015,33.35,
200670,2016,27.24,4.32
200670,2017,21.67,5.84
200670,2018,16.49,7.25
200670,2019,16.89,7.19
200670,2020,16.9,4.66
200670,2021,14.41,2.67
200670,2022,21.14,2.45
200670,2023,24.5,4.02
200710,2015,5.49,
200710,2016,-15.38,14.76
200710,2017,-1.18,10.66
200710,2018,10.97,11.38
200710,2019,5.38,10.15
200710,2020,4.61,10.06
200710,2021,3.54,4.35
200710,2022,2.68,3.26
200710,2023,-17.38,9.64
200780,2015,15.97,
200780,2016,15.14,0.59
200780,2017,17.67,1.29
200780,2018,10.22,3.2
200780,2019,-1.95,7.97
200780,2020,-3.68,9.79
200780,2021,-2.9,9.58
200780,2022,2.56,5.77
200780,2023,8.47,5.07
200880,2015,5.17,
200880,2016,4.49,0.48
200880,2017,-0.61,3.16
200880,2018,0.58,2.85
200880,2019,1.11,2.54
200880,2020,2.47,1.95
200880,2021,3.03,1.46
200880,2022,5.3,1.85
200880,2023,5.4,1.86
201490,2016,17.81,
201490,2017,10.72,5.01
201490,2018,29.85,9.67
201490,2019,33.97,10.72
201490,2020,34.12,10.52
201490,2021,31.45,9.84
201490,2022,24.13,4.09
201490,2023,20.3,6.25
203450,2016,12.59,
203450,2017,5.99,4.67
203450,2018,8.99,3.3
203450,2019,8.5,2.72
203450,2020,5.37,2.87
203450,2021,0.86,3.24
203450,2022,2.89,3.51
203450,2023,3.05,2.92
204020,2018,6.75,
204020,2019,2.37,3.1
204020,2020,1.74,2.73
204020,2021,-6.95,5.74
204020,2022,2.01,4.99
204020,2023,6.32,4.87
204320,2015,5.01,
204320,2016,5.2,0.13
204320,2017,1.47,2.1
204320,2018,3.48,1.73
204320,2019,3.65,1.5
204320,2020,1.59,1.56
204320,2021,3.78,1.16
204320,2022,3.3,0.9
204320,2023,3.33,0.89
205100,2015,22.37,
205100,2016,5.0,12.28
205100,2017,16.06,8.79
205100,2018,13.89,7.19
205100,2019,18.33,6.47
205100,2020,24.63,7.15
205100,2021,26.0,5.31
205100,2022,22.73,4.97
205100,2023,9.12,6.82
205470,2017,3.47,
205470,2018,-10.69,10.01
205470,2019,-9.57,7.87
205470,2020,55.47,31.2
205470,2021,60.15,35.21
205470,2022,45.56,35.37
205470,2023,-378.63,188.36
206640,2015,31.09,
206640,2016,22.53,6.05
206640,2017,5.46,13.05
206640,2018,9.81,11.74
206640,2019,20.63,10.28
206640,2020,45.8,15.69
206640,2021,32.93,16.63
206640,2022,20.89,13.76
206640,2023,21.22,11.09
207760,2015,21.56,
207760,2016,19.63,1.36
207760,2018,12.76,4.63
207760,2019,21.7,4.21
207760,2020,17.84,3.82
207760,2021,11.01,4.87
207760,2022,9.64,5.04
207760,2023,0.94,8.01
208140,2016,5.64,
208140,2017,13.75,5.73
208140,2018,11.85,4.24
208140,2019,2.51,5.25
208140,2020,-0.96,6.19
208140,2021,13.13,6.79
208140,2022,10.1,6.2
208140,2023,19.27,8.14
208350,2016,13.96,
208350,2017,20.07,4.32
208350,2018,5.18,7.48
208350,2019,5.64,7.15
208350,2020,-0.6,8.14
208350,2021,0.13,8.32
208350,2022,2.85,2.84
208350,2023,5.21,2.85
210540,2015,4.06,
210540,2016,6.11,1.45
210540,2017,10.36,3.21
210540,2018,9.28,2.89
210540,2019,7.55,2.51
210540,2020,11.66,2.21
210540,2021,9.64,1.51
210540,2022,6.44,2.01
210540,2023,8.45,2.01
210980,2015,11.62,
210980,2016,14.61,2.11
210980,2017,7.15,3.75
210980,2018,15.12,3.66
210980,2019,18.09,4.14
210980,2020,19.98,4.9
210980,2021,16.36,4.93
210980,2022,11.42,3.24
210980,2023,39.69,10.86
211050,2021,6.72,
211050,2022,6.82,0.07
211050,2023,8.36,0.92
211270,2015,24.67,
211270,2016,6.51,12.84
211270,2017,9.06,9.83
211270,2018,2.06,9.83
211270,2019,15.6,8.81
211270,2020,9.64,4.94
211270,2021,2.09,5.73
211270,2022,8.38,5.7
211270,2023,20.37,7.01
212560,2015,8.0,
212560,2016,7.15,0.6
212560,2017,1.25,3.68
212560,2018,2.1,3.44
212560,2019,0.67,3.47
212560,2020,2.52,2.57
212560,2021,4.16,1.34
212560,2022,4.86,1.67
212560,2023,5.24,1.89
213500,2015,4.96,
213500,2016,7.98,2.14
213500,2017,3.84,2.14
213500,2018,6.21,1.78
213500,2019,5.51,1.54
213500,2020,6.26,1.49
213500,2021,3.31,1.37
213500,2022,5.3,1.2
213500,2023,2.15,1.71
214150,2017,30.98,
214150,2018,36.81,4.12
214150,2019,51.41,10.52
214150,2020,53.11,10.89
214150,2021,51.41,10.14
214150,2022,48.57,6.61
214150,2023,49.76,1.74
214180,2015,41.32,
214180,2016,38.98,1.65
214180,2017,26.59,7.92
214180,2018,24.26,8.61
214180,2019,21.8,8.93
214180,2020,16.5,8.35
214180,2021,16.95,4.44
214180,2022,13.55,4.33
214180,2023,12.92,3.52
214320,2015,9.41,
214320,2016,9.46,0.04
214320,2017,8.49,0.55
214320,2018,9.54,0.49
214320,2019,9.56,0.45
214320,2020,9.13,0.45
214320,2021,9.04,0.44
214320,2022,7.82,0.71
214320,2023,7.17,1.0
214330,2015,10.02,
214330,2016,6.85,2.24
214330,2017,4.97,2.55
214330,2018,5.01,2.37
214330,2019,1.62,3.07
214330,2020,-2.14,3.56
214330,2021,2.79,2.95
214330,2022,3.35,2.68
214330,2023,2.96,2.25
214370,2015,45.74,
214370,2016,34.59,7.88
214370,2017,47.15,6.88
214370,2018,38.55,5.95
214370,2019,54.68,7.83
214370,2020,53.04,8.82
214370,2021,47.73,6.32
214370,2022,48.66,6.29
214370,2023,50.98,2.91
214390,2015,14.4,
214390,2016,8.35,4.28
214390,2017,12.83,3.14
214390,2018,8.58,3.04
214390,2019,3.23,4.38
214390,2020,4.02,3.89
214390,2021,-3.88,6.27
214390,2022,0.71,4.57
214390,2023,2.56,3.16
214420,2015,7.93,
214420,2016,7.57,0.25
214420,2017,-0.93,5.01
214420,2018,-2.78,5.6
214420,2019,-0.16,5.04
214420,2020,-22.5,11.2
214420,2021,-11.8,9.52
214420,2022,-5.73,8.9
214420,2023,6.36,11.07
214430,2015,13.13,
214430,2016,11.83,0.92
214430,2017,13.25,0.79
214430,2018,13.0,0.66
214430,2019,-4.62,7.81
214430,2020,1.16,8.18
214430,2021,1.77,7.9
214430,2022,6.78,6.62
214430,2023,10.04,5.63
214450,2015,42.97,
214450,2016,30.69,8.68
214450,2017,27.25,8.26
214450,2018,13.54,12.1
214450,2019,22.73,10.81
214450,2020,30.74,7.19
214450,2021,34.07,7.98
214450,2022,33.85,8.81
214450,2023,35.35,5.11
214680,2016,6.68,
214680,2017,-2.73,6.65
214680,2018,3.52,4.79
214680,2019,2.92,3.92
214680,2020,-9.93,6.55
214680,2021,3.35,5.84
214680,2022,5.49,6.23
214680,2023,-0.16,6.08
214870,2015,5.54,
214870,2016,-8.2,9.72
214870,2017,-19.59,12.58
214870,2018,-29.8,15.19
214870,2019,-0.11,14.37
214870,2020,-32.03,13.74
214870,2021,-95.57,35.91
214870,2022,-134.06,54.81
214870,2023,-108.73,55.9
215000,2015,24.6,
215000,2016,20.94,2.59
215000,2017,18.72,2.97
215000,2018,14.17,4.36
215000,2019,13.07,4.78
215000,2020,17.28,3.24
215000,2021,24.45,4.49
215000,2022,24.08,5.39
215000,2023,16.72,4.97
215100,2017,12.21,
215100,2018,15.79,2.53
215100,2019,0.84,7.81
215100,2020,-52.84,31.87
215100,2021,-20.0,28.3
215100,2022,-1.53,26.35
215100,2023,1.55,23.24
215200,2015,6.74,
215200,2016,1.98,3.37
215200,2017,5.71,2.5
215200,2018,13.51,4.81
215200,2019,13.64,5.12
215200,2020,6.91,5.1
215200,2021,14.07,4.1
215200,2022,16.2,3.5
215200,2023,13.63,3.51
215360,2015,5.49,
215360,2016,6.17,0.48
215360,2017,6.14,0.38
215360,2018,4.49,0.79
215360,2019,4.11,0.94
215360,2020,3.3,1.27
215360,2021,-2.95,3.49
215360,2022,-6.77,5.04
215360,2023,4.43,5.03
216050,2016,28.61,
216050,2017,27.89,0.51
216050,2018,31.0,1.63
216050,2019,35.43,3.4
216050,2020,37.64,4.27
216050,2021,41.32,5.32
216050,2022,36.83,3.74
216050,2023,27.0,5.3
217190,2015,16.05,
217190,2016,-13.79,21.1
217190,2017,-13.86,17.25
217190,2018,-24.41,17.43
217190,2019,8.05,16.91
217190,2020,-2.49,12.42
217190,2021,9.43,14.49
217190,2022,14.29,15.45
217190,2023,6.31,6.14
217500,2018,18.2,
217500,2019,12.03,4.36
217500,2020,7.87,5.2
217500,2021,9.78,4.49
217500,2022,10.74,3.93
217500,2023,4.19,3.05
217820,2015,10.77,
217820,2016,7.57,2.26
217820,2017,5.55,2.63
217820,2018,5.91,2.38
217820,2019,8.54,2.12
217820,2020,10.23,1.93
217820,2021,5.09,2.22
217820,2022,1.37,3.4
217820,2023,0.94,4.16
218410,2017,13.01,
218410,2018,24.71,8.27
218410,2019,16.64,5.99
218410,2020,-4.25,12.21
218410,2021,4.3,11.19
218410,2022,0.74,11.93
218410,2023,0.27,7.93
219550,2017,16.88,
219550,2018,9.87,4.96
219550,2019,-3.66,10.44
219550,2020,-28.12,19.83
219550,2021,-67.02,34.06
219550,2022,2.46,31.24
219550,2023,-11.67,27.86
221800,2023,-4.35,
221840,2015,14.82,
221840,2016,-4.89,13.94
221840,2017,4.45,9.86
221840,2018,2.36,8.14
221840,2019,5.2,7.07
221840,2020,-5.31,5.1
221840,2021,-19.33,10.28
221840,2022,-14.37,10.53
221840,2023,-5.62,9.43
221980,2015,15.49,
221980,2016,16.88,0.98
221980,2017,14.1,1.39
221980,2018,14.54,1.23
221980,2019,13.16,1.42
221980,2020,13.12,1.54
221980,2021,12.66,0.78
221980,2022,9.17,2.01
221980,2023,10.57,1.78
222040,2015,13.89,
222040,2016,15.54,1.17
222040,2017,8.46,3.7
222040,2018,8.92,3.55
222040,2019,-5.1,8.12
222040,2020,-0.87,8.28
222040,2021,2.22,6.03
222040,2022,0.68,5.12
222040,2023,3.59,3.35
222800,2015,4.92,
222800,2016,5.08,0.11
222800,2017,4.17,0.49
222800,2018,3.05,0.93
222800,2019,-1.79,2.84
222800,2020,7.47,3.42
222800,2021,12.76,5.4
222800,2022,20.76,8.73
222800,2023,-8.46,11.57
222980,2015,10.16,
222980,2016,11.41,0.88
222980,2017,6.17,2.74
222980,2018,2.23,4.16
222980,2019,4.9,3.78
222980,2020,6.8,3.35
222980,2021,3.02,1.97
222980,2022,-0.95,2.92
222980,2023,-5.34,4.86
223310,2015,11.04,
223310,2016,-10.74,15.4
223310,2017,-102.49,60.25
223310,2018,-77.52,53.78
223310,2019,0.81,50.87
223310,2020,-46.25,43.62
223310,2021,-26.62,40.79
223310,2022,2.05,33.57
223310,2023,1.07,21.81
224110,2015,7.32,
224110,2016,1.99,3.77
224110,2017,9.05,3.68
224110,2018,6.58,3.01
224110,2019,4.03,2.79
224110,2020,4.01,2.73
224110,2021,4.45,2.19
224110,2022,4.34,1.08
224110,2023,7.64,1.55
225190,2017,30.38,
225190,2018,23.39,4.94
225190,2019,24.73,3.71
225190,2020,7.72,9.71
225190,2021,21.22,8.41
225190,2022,20.03,6.79
225190,2023,-2.89,11.49
225220,2020,63.35,
225220,2021,56.68,4.72
225220,2022,38.69,12.76
225220,2023,-72.65,63.64
225530,2015,32.78,
225530,2016,24.3,6.0
225530,2017,22.06,5.65
225530,2018,12.73,8.24
225530,2019,14.92,7.99
225530,2020,17.09,4.85
225530,2021,18.38,3.54
225530,2022,17.57,2.3
225530,2023,22.13,2.63
226320,2015,36.1,
226320,2016,27.41,6.14
226320,2017,18.46,8.82
226320,2018,9.3,11.54
226320,2019,5.35,12.68
226320,2020,2.57,10.22
226320,2021,0.54,7.08
226320,2022,3.68,3.3
226320,2023,5.79,2.14
226360,2017,19.98,
226360,2018,8.95,7.8
226360,2019,11.42,5.79
226360,2020,5.25,6.26
226360,2021,1.04,7.13
226360,2022,3.58,4.16
226360,2023,-19.18,11.61
227840,2015,6.77,
227840,2016,6.14,0.45
227840,2017,6.01,0.41
227840,2018,4.77,0.84
227840,2019,5.05,0.82
227840,2020,6.66,0.79
227840,2021,6.25,0.81
227840,2022,8.69,1.56
227840,2023,9.94,1.97
228340,2016,31.79,
228340,2017,16.62,10.73
228340,2018,-3.25,17.57
228340,2019,-10.33,19.16
228340,2020,-8.64,18.31
228340,2021,11.78,12.24
228340,2022,7.26,9.76
228340,2023,6.32,10.06
228850,2016,18.26,
228850,2017,16.24,1.43
228850,2018,18.23,1.16
228850,2019,18.1,0.98
228850,2020,8.31,4.29
228850,2021,17.89,4.24
228850,2022,17.23,4.29
228850,2023,13.77,4.16
229640,2016,5.65,
229640,2017,4.89,0.54
229640,2018,4.07,0.79
229640,2019,4.99,0.65
229640,2020,2.77,1.11
229640,2021,3.76,0.91
229640,2022,3.35,0.83
229640,2023,4.03,0.83
230240,2018,2.13,
230240,2019,1.43,0.49
230240,2020,-28.12,17.27
230240,2021,10.58,16.94
230240,2022,24.62,19.32
230240,2023,-5.13,19.59
230360,2016,41.04,
230360,2017,32.73,5.88
230360,2018,27.16,6.98
230360,2019,33.98,5.71
230360,2020,33.25,4.95
230360,2021,17.44,6.96
230360,2022,16.04,8.5
230360,2023,15.72,9.45
232680,2020,5.73,
232680,2021,14.23,6.01
232680,2022,15.05,5.16
232680,2023,5.74,5.15
234080,2016,15.45,
234080,2017,16.56,0.78
234080,2018,15.17,0.74
234080,2019,17.48,1.06
234080,2020,21.5,2.56
234080,2021,16.73,2.39
234080,2022,14.34,2.78
234080,2023,14.92,2.83
234300,2017,6.56,
234300,2018,-21.53,19.86
234300,2019,-3.16,14.27
234300,2020,-3.42,11.72
234300,2021,0.98,10.54
234300,2022,7.27,10.73
234300,2023,11.81,6.68
234340,2019,20.49,
234340,2020,13.64,4.84
234340,2021,13.85,3.9
234340,2022,9.94,4.39
234340,2023,8.21,4.72
234690,2019,11.39,
234690,2020,3.06,5.89
234690,2021,8.54,4.23
234690,2022,7.65,3.46
234690,2023,8.68,3.03
234920,2016,12.84,
234920,2017,7.21,3.98
234920,2018,-11.49,12.74
234920,2019,-52.38,29.51
234920,2020,6.99,26.79
234920,2021,-25.03,24.93
234920,2022,-17.7,21.68
234920,2023,-209.14,86.31
237690,2016,38.72,
237690,2017,30.49,5.82
237690,2018,-16.01,29.51
237690,2019,-28.63,33.44
237690,2020,-15.16,30.48
237690,2021,3.37,22.98
237690,2022,7.16,14.86
237690,2023,11.76,17.01
237820,2019,22.82,
237820,2020,3.75,13.48
237820,2021,9.63,9.77
237820,2022,12.73,7.98
237820,2023,6.79,7.33
237880,2016,13.27,
237880,2017,5.61,5.42
237880,2018,-0.84,7.06
237880,2019,7.43,5.81
237880,2020,2.85,5.27
237880,2021,5.97,3.27
237880,2022,6.56,3.4
237880,2023,10.23,2.66
238090,2016,23.82,
238090,2017,17.37,4.56
238090,2018,16.58,3.97
238090,2019,10.31,5.53
238090,2020,8.7,6.06
238090,2021,3.13,5.9
238090,2022,-1.53,6.94
238090,2023,-8.43,7.67
238200,2018,23.55,
238200,2019,10.7,9.09
238200,2020,-4.81,14.2
238200,2021,-8.4,14.74
238200,2022,8.66,12.86
238200,2023,-1.84,8.41
239610,2016,19.85,
239610,2017,13.27,4.65
239610,2018,19.11,3.6
239610,2019,18.47,2.99
239610,2020,16.52,2.64
239610,2021,14.15,2.57
239610,2022,-1.14,8.37
239610,2023,-18.34,15.62
240810,2016,11.77,
240810,2017,19.38,5.38
240810,2018,16.31,3.83
240810,2019,6.14,5.76
240810,2020,12.89,5.0
240810,2021,13.32,4.92
240810,2022,9.64,3.89
240810,2023,-2.62,6.54
241520,2023,52.27,
241560,2016,10.48,
241560,2017,11.64,0.82
241560,2018,11.56,0.65
241560,2019,10.58,0.62
241560,2020,9.2,0.99
241560,2021,10.24,1.01
241560,2022,12.43,1.24
241560,2023,14.24,2.0
241590,2016,6.85,
241590,2017,7.62,0.54
241590,2018,4.58,1.58
241590,2019,7.11,1.35
241590,2020,5.6,1.24
